,nums,labels
0,百六十九; 四百五十九,1
25506,九百八十; 九百七十五,0
25507,八十八; 九百八十,1
25508,五百八十; 五百三,0
25509,九百四十九; 八百四十四,0
25510,三百五十七; 六百九十一,1
25511,七百四十六; 四百五十八,0
25512,百三十; 九百三十三,1
25513,六百七十三; 五百四十七,0
25514,百二十九; 六百六十二,1
25515,八百; 六百五十六,0
25516,百三十四; 五百七十八,1
25517,二; 五百四十七,1
25518,二百六十; 九百三十八,1
25519,二百六十八; 三百五十二,1
25520,九百八十五; 四百八十一,0
25521,五百七十四; 八百四十二,1
25522,四百十一; 五百一,1
25523,三百六十八; 八百六十四,1
25524,三百三十八; 七百五十八,1
25525,五百九十二; 二百五十二,0
25526,三百五十; 四百八十二,1
25527,三百六; 百九,0
25528,七百四十; 四百八,0
25529,五百十八; 二百四,0
25530,三百五十八; 四百九十一,1
25531,七百九十八; 六百六十四,0
25532,八百十; 六百五十五,0
25533,四百六十一; 四百三十,0
25534,二百二十一; 八百三十六,1
25535,四十三; 五百四十七,1
25536,九百三十九; 八百,0
25537,六百五十四; 四百十四,0
25538,四百三十四; 二十八,0
25539,二百五十五; 七百二十,1
25540,八百七十二; 五百五十一,0
25541,八百二十七; 百四十七,0
25542,六百八; 六百七十一,1
25543,四百九; 七百七十一,1
25544,四百四十一; 七百五十二,1
25545,七百八十二; 百三十一,0
25546,六百十九; 七百七十一,1
25547,三百五十五; 五百七,1
25548,三百五十三; 百七十六,0
25549,三百十一; 六百八,1
25550,六百八十七; 六百四十,0
25551,七百二十七; 九十七,0
25552,六十二; 七百二十九,1
25553,百五十; 三百六十九,1
25554,百六十八; 四百五十八,1
25555,九百二十; 七百十五,0
25556,三百六十三; 九百六十九,1
25557,八十六; 五百十,1
25558,五百七十; 九,0
25559,二百五十四; 六百二十五,1
25560,二百六十二; 五百九十九,1
25561,九百七十二; 四百三十七,0
25562,百六十八; 五百七十八,1
25563,八百四十八; 四百五十一,0
25564,百九十七; 八百五十七,1
25565,六百八十七; 四百十八,0
25566,十一; 七百四十五,1
25567,百十九; 四百八十八,1
25568,九百七十三; 三百六十八,0
25569,七百四十五; 六百七十七,0
25570,五百五十六; 六百四,1
25571,三百十二; 八百八十六,1
25572,八百四; 二百六十六,0
25573,九百八十八; 六百三十四,0
25574,二百八; 二百六十一,1
25575,六百二; 五百二十一,0
25576,五百九十二; 百五十三,0
25577,二百十四; 二百四十六,1
25578,六百九十五; 二百八十一,0
25579,三百八十七; 三百十二,0
25580,七十六; 六百八十九,1
25581,三百二; 二十八,0
25582,五百四十四; 五百九十四,1
25583,七百八十九; 六百九十二,0
25584,九百八十三; 二百七十四,0
25585,百五十五; 六百七十七,1
25586,九百五十; 三百,0
25587,二百三十二; 三百八十二,1
25588,三百二十九; 五百六十七,1
25589,六百八十; 百四十,0
25590,八百五十八; 二百三十九,0
25591,三百三十; 十一,0
25592,三百九十七; 百七十九,0
25593,九百二十二; 二百八十八,0
25594,三百三十二; 七百五,1
25595,七百十四; 八百八十三,1
25596,百六; 九百五十八,1
25597,二百三十九; 八百六十七,1
25598,九百四十六; 六百七十七,0
25599,百七十九; 八百十三,1
25600,六百六十七; 六百四十三,0
25601,四百七十三; 五百十八,1
25602,八百七十二; 六百五十七,0
25603,四百六十六; 五百二十一,1
25604,九百十六; 七百三十五,0
25605,八百四十七; 三百三十五,0
25606,九百三十一; 十七,0
25607,六百六十八; 百六十四,0
25608,二百九十八; 三,0
25609,三百九十八; 七百七十六,1
25610,六百二十六; 百三十一,0
25611,七百五十七; 三百二十一,0
25612,九百九十三; 三百七,0
25613,三百; 七百七十三,1
25614,三百二十; 九百十一,1
25615,七百七十三; 九百九十七,1
25616,二百三十三; 六百九十九,1
25617,五百四十九; 三百四十六,0
25618,百八十九; 五百二十六,1
25619,五百九十七; 三百四十七,0
25620,百七十四; 六百三十二,1
25621,五百七十七; 五百六十六,0
25622,八百二十三; 八百九十八,1
25623,二百六十五; 六十二,0
25624,四百十五; 三百三十五,0
25625,五十四; 五百四十一,1
25626,二百七十八; 九百四十一,1
25627,九百二十二; 二百六十一,0
25628,九百二十一; 八百,0
25629,二百十一; 四百三十四,1
25630,七百四十一; 九十九,0
25631,七百二十六; 百,0
25632,八百九十六; 四百五十九,0
25633,百十; 六十六,0
25634,三百九十五; 八百十,1
25635,六百九十六; 九十四,0
25636,八百五十八; 四百六十四,0
25637,四百七十; 八十二,0
25638,二百七; 六百十一,1
25639,八百十七; 五百二十二,0
25640,八百六十; 五百五十四,0
25641,二百九十六; 百八十五,0
25642,四百五十二; 八百一,1
25643,五百五十五; 四百六十六,0
25644,八百七十九; 七百八十三,0
25645,七百四十七; 五百十三,0
25646,九百六十; 七百六十八,0
25647,五百一; 七百三十七,1
25648,五百三十五; 二百五十七,0
25649,九百二十二; 七百五十六,0
25650,九百十八; 五百九十六,0
25651,四百四; 四百六十九,1
25652,五百四十七; 七百七十,1
25653,七十二; 百七十九,1
25654,六百七十六; 四百八十一,0
25655,七百七十三; 百九十三,0
25656,二百八十; 八百七十一,1
25657,五十四; 八百三十五,1
25658,百一; 五百四十,1
25659,九百六十; 五百三十一,0
25660,六百五; 三百二十,0
25661,九百一; 二百八十一,0
25662,七百四十三; 九百九十九,1
25663,九百十五; 二百九十二,0
25664,七百五十七; 四百六十二,0
25665,八百三十二; 三百八十八,0
25666,百三十八; 五百五十五,1
25667,二百二十八; 百三十二,0
25668,九十三; 八百六十八,1
25669,百五十四; 七百四十三,1
25670,九百八十一; 百三十四,0
25671,二百十五; 八百十四,1
25672,八百八十三; 四百八十四,0
25673,三百六十五; 六百九十七,1
25674,二百五十五; 七百十三,1
25675,四百五十三; 二百四十三,0
25676,三百八十七; 七百九十九,1
25677,四百五十一; 九百三,1
25678,五百五十一; 二百十四,0
25679,五百六十九; 五百五,0
25680,百十四; 二百二,1
25681,四百三十六; 四百四,0
25682,五百十六; 七百五十,1
25683,二百五十二; 七百八,1
25684,四百十五; 二百二十,0
25685,五百九; 四百六十,0
25686,百六十一; 二百十九,1
25687,四百九十六; 七百四十六,1
25688,七百七; 七百三十三,1
25689,九百十六; 三百十,0
25690,八百八十九; 四百七十二,0
25691,二百四; 六百五十八,1
25692,九百八; 五百七十六,0
25693,九百七十三; 八百四十八,0
25694,三十七; 九百六十二,1
25695,六百六十一; 五百七十七,0
25696,四百九十六; 九百四十二,1
25697,四百二十五; 四百五十,1
25698,百九十九; 八百八十三,1
25699,九百五十五; 二百一,0
25700,九百五十五; 七百三十一,0
25701,四百七十二; 三百七十四,0
25702,三百五十; 七百三十二,1
25703,五百五十四; 二百三,0
25704,七十一; 五百五十,1
25705,四百三十; 七百八十三,1
25706,八百三十二; 五百六十八,0
25707,二十一; 九百五十四,1
25708,九百五十六; 四百八十九,0
25709,七百十五; 九百五十九,1
25710,五百十九; 三百十一,0
25711,九百四十二; 九百九十六,1
25712,百三十一; 四百四十七,1
25713,三百六十六; 七百九十一,1
25714,八十四; 二百八十八,1
25715,四百二十七; 六百九十五,1
25716,十; 四百四十一,1
25717,二百二十; 四百六十八,1
25718,百六十七; 百五十九,0
25719,三百四十九; 五百四十,1
25720,四百三十九; 八百七十一,1
25721,六十; 四百四,1
25722,八百八十八; 四百三十七,0
25723,百九十八; 五百二十一,1
25724,四百七十一; 六百四十,1
25725,十九; 六百九十三,1
25726,七百六十五; 六百五十八,0
25727,九百三十九; 二百七十八,0
25728,七百八十三; 四百四十九,0
25729,四百二十; 二百六十二,0
25730,七百六十一; 二十三,0
25731,五百八十二; 二十四,0
25732,四百二; 七十二,0
25733,二百十四; 二百九十二,1
25734,五百十六; 六百七十六,1
25735,六十三; 七十,1
25736,五百五十三; 三百四十七,0
25737,五百七十六; 七百六十七,1
25738,四百六十二; 二百五十三,0
25739,百三十五; 百九十二,1
25740,四百四十八; 六百三十九,1
25741,四百三十九; 六百五十四,1
25742,九百四十四; 八百九十五,0
25743,百二十五; 六百九十三,1
25744,四百四十九; 六百三十一,1
25745,六百六十一; 十六,0
25746,百二十一; 五十,0
25747,七百九十六; 六百四十八,0
25748,八百二十二; 四百六十六,0
25749,六百九十九; 五百七十九,0
25750,十一; 百三十,1
25751,三百九; 六百二十五,1
25752,九百六十七; 六百五十九,0
25753,三百五十一; 百六十六,0
25754,五百二; 五十七,0
25755,二百八十九; 四百四十三,1
25756,九百八十四; 七百二十二,0
25757,六百四十三; 七百六十五,1
25758,五百八十四; 七百七十七,1
25759,六百十六; 四百三十,0
25760,十四; 六百七,1
25761,九百十四; 九百一,0
25762,三十九; 七百六十九,1
25763,五百六十六; 九百五十,1
25764,四百五十三; 七百三十一,1
25765,九十; 四百十五,1
25766,八百九十一; 六百一,0
25767,二十七; 六十,1
25768,二百五十六; 九百三十二,1
25769,三百二十三; 三十八,0
25770,四百八十九; 三百七十二,0
25771,三十; 三百二十二,1
25772,二百一; 四百三十二,1
25773,九百三十; 四十六,0
25774,六百五十八; 四百四十七,0
25775,六百五十六; 五百八十六,0
25776,二百十七; 六百二十六,1
25777,四十一; 五百八十六,1
25778,百五十五; 十七,0
25779,七百四十四; 五百一,0
25780,三百八十五; 四十四,0
25781,七百九十二; 十,0
25782,二百七十七; 九百九十八,1
25783,六百二十三; 八百四,1
25784,九百七十九; 百四十四,0
25785,七百十二; 五百五十四,0
25786,二百十二; 九百六十一,1
25787,七百九十一; 六百二十八,0
25788,八百七十五; 四百四十一,0
25789,二百十; 二百二,0
25790,七百六十五; 五百四十二,0
25791,四百四; 八百八十五,1
25792,百七十七; 七十三,0
25793,九百十一; 二百六十五,0
25794,五百四十八; 二百四十二,0
25795,三百六十; 五百五十五,1
25796,二百五十二; 四百三十,1
25797,六百八十九; 八十九,0
25798,五百六十五; 八百二十五,1
25799,九百四十九; 六百八十三,0
25800,二百四十九; 四百七十一,1
25801,五百五十四; 三百七十七,0
25802,七百二十五; 四百九十七,0
25803,三百三十七; 二百四十九,0
25804,二百五十一; 九百八十八,1
25805,六百五十一; 七百四十八,1
25806,七百八; 三十一,0
25807,九百四十五; 二百一,0
25808,六百十四; 九百九十八,1
25809,四百四; 七十九,0
25810,六百九十二; 四百六十,0
25811,百六十七; 二百六十八,1
25812,二百九; 六百二十九,1
25813,七十七; 六十八,0
25814,九百八十; 六十二,0
25815,八百一; 四百八十四,0
25816,六十七; 七百二十三,1
25817,二百三十九; 八百六十二,1
25818,三百十七; 百九十,0
25819,二百七十七; 二百五十六,0
25820,八百五十七; 六百八十,0
25821,七百四十四; 十四,0
25822,五百六十八; 百五十七,0
25823,三百七十五; 九百十六,1
25824,二百三十; 百六十二,0
25825,五百二十九; 四百五十六,0
25826,三百七十九; 九百五十七,1
25827,七百二十九; 五百十七,0
25828,五百七十一; 六百二十,1
25829,七百九十六; 三百三十四,0
25830,八百八十; 二百七十五,0
25831,八十; 九百十,1
25832,四百八十七; 八百六,1
25833,百九十九; 九百二十三,1
25834,百五十三; 四百九十五,1
25835,八百二十七; 六百三十,0
25836,八百二十七; 七百五十七,0
25837,八百十六; 八百七十九,1
25838,六百四十五; 八百九十四,1
25839,八百六十六; 百三十一,0
25840,百七十一; 八百五,1
25841,十; 四百三十四,1
25842,百十六; 三百四十九,1
25843,三百五十二; 百三十八,0
25844,七十二; 四百九十八,1
25845,百八十五; 二百五,1
25846,六百九十一; 六百二十四,0
25847,七百六十一; 五百七十五,0
25848,六百四十五; 四百二十三,0
25849,七百六十一; 三十四,0
25850,七百七十; 二百四十七,0
25851,六百九十八; 六百三十五,0
25852,四百二十二; 八百四十三,1
25853,二百二十三; 百八十七,0
25854,八百六十九; 七百七十六,0
25855,五百三十; 七百九十二,1
25856,七百九十九; 九百六十九,1
25857,二百五十一; 四十四,0
25858,七百九十九; 百七十九,0
25859,五百七十三; 七百四十一,1
25860,百七十九; 七百六十,1
25861,二百七十五; 二百八十,1
25862,九百六十三; 七百二十三,0
25863,二百; 四百二十六,1
25864,九百四十五; 九百十一,0
25865,五百八; 百九十九,0
25866,四百四十五; 四百六十四,1
25867,九百二十七; 三百九十六,0
25868,八百七十三; 五百二十七,0
25869,五百七十八; 九十四,0
25870,六百五十九; 八百七十九,1
25871,百六十八; 九百五十六,1
25872,四百六十六; 二百五十五,0
25873,九百十三; 八百十一,0
25874,三百三十三; 五百十九,1
25875,百六十九; 六百三十七,1
25876,五百十三; 八十三,0
25877,三百三十五; 三百十九,0
25878,三百六十七; 四百五十四,1
25879,六百九十七; 百十三,0
25880,七百十七; 九百七十二,1
25881,三百四; 百六十七,0
25882,四百八十四; 六百九十六,1
25883,四百八十七; 三百九十四,0
25884,二十六; 十一,0
25885,二百五; 六百二十一,1
