,sents,labels
21338,sekshundrede og elleve to,1
21339,femten firehundrede og seks,1
21340,sekshundrede og niogfirs,0
21341,seksoghalvfjerds femogfirs,1
21342,niogfirs,0
21343,trehundrede og otte fire,1
21344,nihundrede fireogtredive,1
21345,enogtredive niogtyve,1
21346,sekshundrede og ni sytten,1
21347,seksoghalvfems syv,1
21348,sekshundrede og ni sytten,1
21349,enogtredive treogfirs,1
21350,nihundrede og seksoghalvfjerds,0
21351,tolv syvhundrede og toogfirs,1
21352,nioghalvtreds enoghalvtreds,1
21353,ottehundrede otte,1
21354,femhundrede og tredive,0
21355,sekshundrede og tre,0
21356,nihundrede og treoghalvfems,0
21357,niogtyve ethundrede og tre,1
21358,syvhundrede og seksogtreds,0
21359,ottehundrede og niogfirs,0
21360,seksoghalvtreds tolv,1
21361,ethundrede og toogtreds,0
21362,tohundrede og niogfirs,0
21363,nihundrede og ni tolv,1
21364,nihundrede og femoghalvtreds,0
21365,nihundrede og syvoghalvfjerds,0
21366,nihundrede og nioghalvfjerds,0
21367,ethundrede og fem syvogtyve,1
21368,nihundrede og syvogfyrre,0
21369,ni tohundrede og seksogtreds,1
21370,nihundrede og halvtreds,0
21371,tyve enogfyrre,1
21372,sekshundrede og tredive fem,1
21373,otteoghalvfjerds,0
21374,trehundrede og fjorten,0
21375,ethundrede og tyve ettusind,1
21376,treds enoghalvtreds,1
21377,to nihundrede og treogtreds,1
21378,enogfirs seksogtyve,1
21379,femhundrede og ti,0
21380,nihundrede og sytten,0
21381,otteoghalvfems enogfirs,1
21382,fireogtredive femoghalvtreds,1
21383,fireogfyrre seksogfirs,1
21384,ottehundrede og fireoghalvfjerds,0
21385,niogtredive,0
21386,tohundrede og otteoghalvtreds,0
21387,femhundrede og et seksogfirs,1
21388,treds nihundrede og fyrre,1
21389,fire ethundrede og tredive,1
21390,trehundrede og halvfjerds,0
21391,ethundrede og femogtyve,0
21392,fyrre femhundrede og tredive,1
21393,to ethundrede og treogfyrre,1
21394,trehundrede og to seksogtyve,1
21395,ottehundrede og treogtredive,0
21396,fireogtreds,0
21397,elleve syvhundrede og otte,1
21398,firehundrede og femogtyve,0
21399,fireogtredive seksogfyrre,1
21400,ottehundrede og nitten,0
21401,ottehundrede og tre enogtyve,1
21402,nihundrede og otteoghalvfjerds,0
21403,trehundrede og tolv treds,1
21404,ni ottehundrede og toogfyrre,1
21405,femoghalvfjerds femogtredive,1
21406,ni nihundrede og otteogfyrre,1
21407,tre firehundrede og et,1
21408,enogtyve femhundrede,1
21409,femhundrede og et,0
21410,ethundrede og toogtredive,0
21411,firehundrede og fireogfyrre,0
21412,sekshundrede og treogtredive,0
21413,syvhundrede og syvogtredive,0
21414,firs ethundrede og femten,1
21415,tohundrede og otteogtreds to,1
21416,nihundrede og toogfyrre,0
21417,syvhundrede og femogfirs,0
21418,niogtyve trehundrede og tolv,1
21419,atten nihundrede og niogfirs,1
21420,tohundrede og treds elleve,1
21421,femten firehundrede og firs,1
21422,ottehundrede og femogfirs,0
21423,tolv nihundrede og syv,1
21424,trehundrede seksogtredive,1
21425,nihundrede og seksogfirs,0
21426,ti fyrre,1
21427,halvfems tohundrede,1
21428,trehundrede og toogfyrre,0
21429,trehundrede og otteoghalvfjerds,0
21430,nihundrede og enogtyve,0
21431,tohundrede og treogtreds,0
21432,firehundrede og treogfyrre,0
21433,trehundrede og to otteogfirs,1
21434,ottehundrede og femoghalvfems,0
21435,ottehundrede og syvogfyrre,0
21436,ethundrede og tre niogtreds,1
21437,fireogtyve seksoghalvfjerds,1
21438,enogtyve enogtredive,1
21439,nihundrede og femten femten,1
21440,femhundrede og enogtyve tolv,1
21441,nihundrede og tyve enogfyrre,1
21442,ottehundrede og seksogtreds,0
21443,femhundrede treoghalvfems,1
21444,tohundrede og treds seksten,1
21445,treds nihundrede og to,1
21446,sekshundrede og syvogtyve ti,1
21447,treogfyrre,0
21448,fem sekshundrede og elleve,1
21449,firehundrede og syvogfyrre,0
21450,fyrre syvhundrede og tretten,1
21451,ethundrede og syvogfirs firs,1
21452,enogtreds syvhundrede og ti,1
21453,syvhundrede og seksogfirs,0
21454,syvhundrede og fem seksten,1
21455,ethundrede og tolv,0
21456,otteogtyve enoghalvfjerds,1
21457,sekshundrede og nioghalvtreds,0
21458,ethundrede og tyve femogtyve,1
21459,tohundrede og syvogfyrre,0
21460,trehundrede og otteoghalvfjerds,0
21461,seks syvogtreds,1
21462,firehundrede og firs et,1
21463,firehundrede og niogtredive,0
21464,fire treogfirs,1
21465,ottehundrede og ni syvogtyve,1
21466,trehundrede og fireogfirs,0
21467,femhundrede og seksten fyrre,1
21468,syvhundrede og fem niogfyrre,1
21469,firs,0
21470,trehundrede og fire,0
21471,syvhundrede og enogfyrre,0
21472,nihundrede og seksoghalvfjerds,0
21473,treds ottehundrede og fem,1
21474,tohundrede og syvoghalvfjerds,0
21475,nihundrede og niogtredive,0
21476,trehundrede og toogtyve,0
21477,treogtreds ethundrede og ti,1
21478,femhundrede og ti,0
21479,ethundrede og syvoghalvfems,0
21480,firehundrede og seksten ti,1
21481,tohundrede og femogfirs,0
21482,nihundrede og atten,0
21483,enogtreds treogtreds,1
21484,femhundrede og tretten ni,1
21485,syvhundrede og enogfirs,0
21486,tyve femogtredive,1
21487,syvhundrede og fyrre,0
21488,syvhundrede og fireogtredive,0
21489,nitten,0
21490,syvhundrede og fyrre fire,1
21491,trehundrede og halvfjerds,0
21492,otte firehundrede og fjorten,1
21493,ni sekshundrede og tyve,1
21494,femhundrede og tretten,0
21495,tohundrede og seksogfyrre,0
21496,firehundrede og ti fjorten,1
21497,trehundrede og fyrre,0
21498,niogtyve tohundrede og fyrre,1
21499,nihundrede og ni,0
21500,ottehundrede og fireogfirs,0
21501,tohundrede og syvogfirs,0
21502,ottehundrede og treoghalvfjerds,0
21503,otteogtreds halvtreds,1
21504,ethundrede og otteogfirs,0
21505,fjorten ottehundrede og otte,1
21506,fireogfyrre halvtreds,1
21507,fyrre niogfyrre,1
21508,firs syvhundrede og tre,1
21509,syvhundrede og enoghalvfems,0
21510,tohundrede og nitten fem,1
21511,trehundrede og tredive,0
21512,seksogfyrre to,1
21513,femhundrede og toogtyve,0
21514,otte femhundrede og seks,1
21515,otteoghalvfems,0
21516,fireogtredive halvtreds,1
21517,ottehundrede og otteogtyve,0
21518,syvhundrede og enoghalvfems,0
21519,firehundrede og syvogtyve,0
21520,seksogtredive treogtreds,1
21521,ottehundrede og femogtyve,0
21522,sekshundrede og tooghalvtreds,0
21523,ethundrede og elleve,0
21524,treogtyve fireoghalvtreds,1
21525,tohundrede og fireoghalvfems,0
21526,firehundrede og seksogtreds,0
21527,ethundrede og seks otte,1
21528,ti ethundrede og seksogtyve,1
21529,ottehundrede og femten,0
21530,ethundrede og et niogfirs,1
21531,nihundrede og syvogtredive,0
21532,syvhundrede og ti,0
21533,ettusind firehundrede og tre,1
21534,nioghalvfjerds seksten,1
21535,ethundrede og seks,0
21536,firs ethundrede og syvogtyve,1
21537,tredive ethundrede og atten,1
21538,ni,0
21539,fireogfirs treogtredive,1
21540,nihundrede halvfems,1
21541,femhundrede og et syvogtyve,1
21542,syvogtredive,0
21543,femhundrede og seksoghalvfems,0
21544,fyrre ottehundrede og sytten,1
21545,sekshundrede og firs,0
21546,nihundrede og syvoghalvtreds,0
21547,fireogtreds,0
21548,otteogtyve nihundrede og fem,1
21549,treogtyve tohundrede og syv,1
21550,firehundrede og syvogfyrre,0
21551,trehundrede og treogtyve,0
21552,ottehundrede og enoghalvfjerds,0
21553,nitten femhundrede og ti,1
21554,ethundrede og ni,0
21555,firehundrede og seksogtyve,0
21556,trehundrede og niogfyrre,0
21557,seksogtreds tohundrede,1
21558,femhundrede og otteogfirs,0
21559,tohundrede og femogfirs,0
21560,nitten firehundrede og seks,1
21561,nitten trehundrede og femten,1
21562,femhundrede og fem enogfyrre,1
21563,nihundrede og tre,0
21564,tolv,0
21565,ethundrede og tre fire,1
21566,to ethundrede og niogtreds,1
21567,tohundrede og tolv ni,1
21568,syvhundrede og fire,0
21569,tohundrede og fire ti,1
21570,ottehundrede og femoghalvfems,0
21571,tre nihundrede og syvogfyrre,1
21572,nihundrede og syvoghalvfjerds,0
21573,syvhundrede og syvogtyve,0
21574,seksten seksten,1
21575,ni tohundrede og fyrre,1
21576,ti trehundrede og syv,1
21577,firehundrede og treoghalvfems,0
21578,tohundrede og firs,0
21579,enogtreds syvhundrede og to,1
21580,syvhundrede og fem,0
21581,sekshundrede og femoghalvtreds,0
21582,nihundrede og seks femogtyve,1
21583,ethundrede og treogfyrre,0
21584,femhundrede og syv firs,1
21585,sekshundrede og fyrre fire,1
21586,fyrre treoghalvtreds,1
21587,firehundrede og seksten seks,1
21588,ottehundrede og fire,0
21589,ethundrede og seks tredive,1
21590,ethundrede tooghalvtreds,1
21591,trehundrede og halvtreds,0
21592,syvhundrede og ti ti,1
21593,fireoghalvfems,0
21594,firehundrede og enogtyve,0
21595,ethundrede og toogtreds,0
21596,tohundrede og otteoghalvfjerds,0
21597,treogtreds tyve,1
21598,toogtreds,0
21599,otteoghalvfems et,1
21600,nioghalvfems niogfyrre,1
21601,firehundrede seksogtyve,1
21602,tre fjorten,1
21603,ethundrede og femoghalvfems,0
21604,syvhundrede og enogfyrre,0
21605,otteoghalvfems seksogtyve,1
21606,ethundrede og tooghalvfems,0
21607,seksoghalvfems seksogtredive,1
21608,tohundrede og otte,0
21609,femogfirs tohundrede og otte,1
21610,tohundrede og sytten,0
21611,fem nihundrede og ni,1
21612,tohundrede og femogtredive,0
21613,ottehundrede og enogtredive,0
21614,halvtreds otteoghalvtreds,1
21615,syvhundrede og firs fyrre,1
21616,ni femhundrede og sytten,1
21617,ethundrede og otteogfirs,0
21618,femhundrede og otteoghalvfjerds,0
21619,firehundrede og niogtreds,0
21620,tre ethundrede og otteogfirs,1
21621,trehundrede og ni,0
21622,tohundrede og syvogfirs,0
21623,seksoghalvtreds,0
21624,ni ottehundrede og fire,1
21625,otte ottehundrede og seks,1
21626,syvhundrede og treds,0
21627,to ethundrede og toogtreds,1
21628,syvoghalvfjerds fireogfyrre,1
21629,ethundrede og tolv,0
21630,femogfirs otte,1
21631,enogfyrre,0
21632,trehundrede og fireogtyve,0
21633,sekshundrede og treogtredive,0
21634,ottehundrede og tyve,0
21635,syvoghalvtreds tredive,1
21636,otteoghalvtreds seksogfyrre,1
21637,femhundrede og ti,0
21638,femhundrede nihundrede og ti,1
21639,enogtreds tohundrede og firs,1
21640,femhundrede og fem enogfirs,1
21641,sekshundrede og niogtredive,0
21642,syv nihundrede og elleve,1
21643,sekshundrede og seksoghalvfems,0
21644,firehundrede og nioghalvtreds,0
21645,syvhundrede og enoghalvfems,0
21646,seksten halvfjerds,1
21647,fire tohundrede og syv,1
21648,enogfirs syvhundrede og fem,1
21649,firehundrede og otteogtreds,0
21650,femhundrede og fireogfyrre,0
21651,femogfyrre otteoghalvtreds,1
21652,tohundrede og treogfyrre,0
21653,tohundrede og toogtreds,0
21654,tre ottehundrede og to,1
21655,tooghalvfjerds syvoghalvfems,1
21656,nihundrede og otteogfyrre,0
21657,nioghalvfems,0
21658,syvhundrede og tyve,0
21659,femhundrede og femoghalvtreds,0
21660,nihundrede og femogtreds,0
21661,nihundrede og seksoghalvfems,0
21662,firehundrede og syvoghalvfjerds,0
21663,toogfirs elleve,1
21664,ethundrede og treogfyrre,0
21665,firs ottehundrede og ti,1
21666,sekshundrede og otteoghalvtreds,0
21667,ottehundrede og toogtreds,0
21668,trehundrede og fireogtreds,0
21669,tohundrede og otteoghalvfems,0
21670,tohundrede og tolv,0
21671,trehundrede og halvfems ti,1
21672,ni femhundrede og enogtreds,1
21673,ottehundrede og syvoghalvfems,0
21674,sekshundrede og fireoghalvfjerds,0
21675,tohundrede og fem femogtyve,1
21676,firehundrede og enogfirs,0
21677,ottehundrede og femogtyve to,1
21678,firehundrede og et nitten,1
21679,syvhundrede og syvoghalvtreds,0
21680,ottehundrede og et enogfyrre,1
21681,firehundrede og treoghalvfjerds,0
21682,syvhundrede og fireogfirs,0
21683,firehundrede og fireogtredive,0
21684,femhundrede og sytten,0
21685,ethundrede og tre halvtreds,1
21686,toogtyve,0
21687,to ottehundrede og to,1
21688,femhundrede og syvogtyve,0
21689,ethundrede og fire,0
21690,fire nihundrede og ti,1
21691,tre tohundrede og femogfirs,1
21692,fireogtyve toogfirs,1
21693,syvhundrede og tyve,0
21694,tre ethundrede og treogtreds,1
21695,trehundrede og seksten,0
21696,tohundrede og niogtredive,0
21697,otte tohundrede og otte,1
21698,trehundrede og ti,0
21699,syv ethundrede og syv,1
21700,trehundrede og ni enogfyrre,1
21701,syvhundrede og toogfirs,0
21702,trehundrede og enogtyve fire,1
21703,ti nihundrede og treogfyrre,1
21704,sekshundrede og seksogtyve,0
21705,tohundrede og syvoghalvfjerds,0
21706,tyve nihundrede og ni,1
21707,fire toogtyve,1
21708,syvhundrede og femten tyve,1
21709,nihundrede og toogfyrre,0
21710,firehundrede og ti,0
21711,tre ottehundrede og syv,1
21712,ethundrede og treds tre,1
21713,femten femhundrede og fem,1
21714,seksoghalvtreds femogfirs,1
21715,enoghalvtreds tretten,1
21716,sytten,0
21717,ethundrede og elleve,0
21718,seksogfirs ethundrede og ti,1
21719,otte femhundrede og otte,1
21720,trehundrede og treds syv,1
21721,nihundrede og tyve femten,1
21722,syvoghalvfems fireogtreds,1
21723,otte tretten,1
21724,sekshundrede og toogtreds,0
21725,tre nioghalvfems,1
21726,ethundrede og ni treds,1
21727,sekshundrede og et tyve,1
21728,nihundrede og nioghalvtreds,0
21729,niogtredive,0
21730,ethundrede og tre enogfyrre,1
21731,ethundrede og femogtyve tyve,1
21732,syvhundrede og otte,0
21733,nihundrede og enogfirs,0
21734,ni syvhundrede og halvfems,1
21735,syvhundrede og fireoghalvfjerds,0
21736,trehundrede og fireoghalvfems,0
21737,ottehundrede og enogtredive,0
21738,ethundrede og femogtreds,0
21739,sekshundrede og to,0
21740,ethundrede og seksoghalvtreds,0
21741,sekshundrede og seksoghalvfems,0
21742,femhundrede og femogfirs fem,1
21743,fire seksten,1
21744,fireoghalvfems,0
21745,enogtyve syvhundrede og ti,1
21746,nihundrede og seksogtredive,0
21747,tyve,0
21748,ottehundrede og syv,0
21749,firehundrede og enoghalvfjerds,0
21750,sekshundrede og fireogtreds,0
21751,trehundrede og treoghalvfems,0
21752,syvhundrede halvfjerds,1
21753,sekshundrede og otteogtyve,0
21754,sekshundrede otteogfirs,1
21755,fireoghalvfjerds otteogfyrre,1
21756,sekshundrede og nitten firs,1
21757,fireogfirs to,1
21758,nihundrede og otteogfyrre,0
21759,sekshundrede og femoghalvfjerds,0
21760,firehundrede og seksogfirs,0
21761,enoghalvfems otteoghalvfems,1
21762,sekshundrede og fjorten,0
21763,treogtyve trehundrede og et,1
21764,syv ottehundrede og fyrre,1
21765,firehundrede og fire to,1
21766,femhundrede og femoghalvfjerds,0
21767,femhundrede og firs,0
21768,tredive trehundrede og et,1
21769,syvhundrede og treoghalvfjerds,0
21770,nihundrede og fjorten,0
21771,femoghalvtreds firehundrede,1
21772,niogtreds,0
21773,firehundrede og fem,0
21774,treoghalvfjerds,0
21775,femhundrede og syvogtyve,0
21776,ethundrede og femoghalvfems,0
21777,firehundrede og femten,0
21778,to ethundrede og seksten,1
21779,sekshundrede og femoghalvfems,0
21780,nihundrede og syvogfyrre fem,1
21781,tolv nihundrede og enogfyrre,1
21782,nihundrede og fireoghalvfems,0
21783,nihundrede og otte firs,1
21784,syvhundrede og fjorten,0
21785,tohundrede og enogfyrre ti,1
21786,enogtyve ethundrede og seks,1
21787,to,0
21788,nihundrede og enogfyrre,0
21789,ethundrede og syv atten,1
21790,femhundrede og syvoghalvfjerds,0
21791,ni syvhundrede og syvogfirs,1
21792,ottehundrede og syvogfirs,0
21793,trehundrede otte,1
21794,fireogtyve nihundrede og tre,1
21795,firehundrede og tre,0
21796,ettusind,0
21797,ottehundrede og toogtyve,0
21798,ethundrede ethundrede og ti,1
21799,nihundrede og nioghalvtreds,0
21800,niogfirs nioghalvfjerds,1
21801,ottehundrede og fireogtreds,0
21802,ethundrede og fireogfyrre,0
21803,ethundrede og tretten fyrre,1
21804,syvogtyve fireogfyrre,1
21805,firehundrede og seksoghalvtreds,0
21806,tretten sekshundrede,1
21807,treoghalvfjerds enogtreds,1
21808,sekshundrede og fireogfirs,0
21809,seksten syvhundrede og syv,1
21810,syv enogtredive,1
21811,treogtredive sytten,1
21812,ottehundrede og femten atten,1
21813,sekshundrede og syvogfirs,0
21814,ottehundrede og nioghalvfjerds,0
21815,femhundrede og femogfirs tre,1
21816,nihundrede og syv syv,1
21817,ni,0
21818,fem syvhundrede og halvtreds,1
21819,syvhundrede og tre ni,1
21820,ottehundrede og syv enogfirs,1
21821,ethundrede og treogfirs,0
21822,femoghalvfems fem,1
21823,enogtredive treogtreds,1
21824,elleve sekshundrede og et,1
21825,nihundrede og treogfyrre,0
21826,femhundrede og femoghalvtreds,0
21827,ethundrede treds,1
21828,ottehundrede og femogtreds,0
21829,firehundrede og niogfyrre ti,1
21830,enogfyrre firehundrede,1
21831,tohundrede og fire syvogtyve,1
21832,ethundrede og enogtreds tyve,1
21833,femoghalvfjerds toogtredive,1
21834,tyve ethundrede og toogfyrre,1
21835,sekshundrede og treds elleve,1
21836,ti syvhundrede og atten,1
21837,trehundrede og treogfyrre et,1
21838,fireoghalvfems elleve,1
21839,fyrre ethundrede og treds,1
21840,femogfyrre,0
21841,otteoghalvfjerds,0
21842,trehundrede og sytten,0
21843,nihundrede og tre,0
21844,otteogtreds,0
21845,syvogtyve,0
21846,fyrre enoghalvtreds,1
21847,tooghalvfjerds,0
21848,enoghalvfems halvfems,1
21849,fem,0
21850,ottehundrede og treds fire,1
21851,ottehundrede og otteoghalvtreds,0
21852,femhundrede og seks ettusind,1
21853,femhundrede og femoghalvfems,0
21854,halvtreds,0
21855,femhundrede og niogfirs seks,1
21856,ti femhundrede og seks,1
21857,sekshundrede og femogtredive,0
21858,syvhundrede og syvoghalvtreds,0
21859,ottehundrede og femogfyrre,0
21860,trehundrede og sytten,0
21861,nihundrede og otteoghalvfjerds,0
21862,femhundrede og otteogtreds,0
21863,trehundrede og to to,1
21864,sekshundrede og treoghalvtreds,0
21865,femhundrede og tre syvogtyve,1
21866,tre syvhundrede og sytten,1
21867,niogfyrre syvhundrede,1
21868,nihundrede og fireogfyrre,0
21869,sekshundrede og femten,0
21870,nihundrede og enogtredive,0
21871,ethundrede og firs niogfirs,1
21872,fire ethundrede og tretten,1
21873,trehundrede og fireoghalvfems,0
21874,ethundrede og niogfyrre,0
21875,halvfjerds,0
21876,ethundrede og seksoghalvfjerds,0
21877,ethundrede og halvtreds et,1
21878,nioghalvtreds to,1
21879,femhundrede og otteoghalvfjerds,0
21880,ti ottehundrede og treogtyve,1
21881,otteogfyrre sekshundrede,1
21882,ti tohundrede og femogtyve,1
21883,niogfirs tohundrede og ni,1
21884,femhundrede enoghalvfems,1
21885,femhundrede og enogfirs et,1
21886,nitten nihundrede og tre,1
21887,firehundrede og seksogtreds,0
21888,nihundrede og otteogtredive,0
21889,ethundrede og fyrre,0
21890,treds firehundrede og atten,1
21891,tredive femogfyrre,1
21892,to nihundrede og firs,1
21893,firs,0
21894,nihundrede og femten,0
21895,syvhundrede og tre fem,1
21896,femhundrede og seksogtreds,0
21897,enogtyve,0
21898,enogtreds sytten,1
21899,nihundrede og treogtreds,0
21900,sekshundrede og tooghalvtreds,0
21901,firehundrede og halvtreds,0
21902,fem syvhundrede og et,1
21903,to fireogfyrre,1
21904,treds sekshundrede og ni,1
21905,nihundrede og ni otteogfyrre,1
21906,ottehundrede og syvogtyve,0
21907,nihundrede og enoghalvfems,0
21908,seksogfirs trehundrede og ti,1
21909,ti seksoghalvfjerds,1
21910,syvhundrede og enogtredive,0
21911,toogfirs tredive,1
21912,trehundrede og niogfirs,0
21913,ni tohundrede og otteogfirs,1
21914,femhundrede og tooghalvtreds,0
21915,fem ethundrede og femogtreds,1
21916,trehundrede og to seksogtyve,1
21917,syvogtreds femhundrede og to,1
21918,ottehundrede og halvfems,0
21919,syvhundrede og syvoghalvfems,0
21920,nihundrede og femogtreds,0
21921,tohundrede og syvogtredive,0
21922,ethundrede og femoghalvfems,0
